"VIA FRANCESCO ROSASPINA ,90",Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
VIA FRANCESCO ROSASPINA 15,Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
VIA FRANCESCO ROSASPINA 53,Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
VIA FRANCESCO ROSASPINA 77/9,Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
VIA FRANCESCO ROSASPINA N. 36,Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
"VIA FRANCESCO ROSASPINA, 90",Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
"VIA FRANCESCO ROSASPINA,36",Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
"VIA FRANCESCO ROSASPINA,79",Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
VIA FRANCESCO SALIMBENE 22,Via Francesco Salimbene,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8576144,12.6075578
VIA FRANCESCO SALIMBENE N. 3,Via Francesco Salimbene,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8576144,12.6075578
"VIA FRANCESCO VITALINI,23",Via Francesco Vitalini,empty,Tor Sapienza,Roma,Roma Capitale,Lazio,00100,41.9086737,12.610548
VIA FRANCO TOSI 12,Via Franco Tosi,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8574457,12.6430485
"VIA FRANCO TOSI, 12",Via Franco Tosi,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8574457,12.6430485
"VIA FRANCOFONTE, 35",Via Francofonte,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8601219,12.6683735
"VIA FRANCOFONTE, 36",Via Francofonte,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8601219,12.6683735
"VIA FRANCOFONTE,13",Via Francofonte,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8601219,12.6683735
VIA FRANCOFORTE 46,Via Francoforte,empty,Torvajanica,empty,Roma Capitale,Lazio,00071,41.6241587,12.4624447
VIA FRATELLI MAZZOCCHI,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 10,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 12,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 16,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 19,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 48,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 50,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 7,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI MAZZOCCHI 77,Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI, 24",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI, 48",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI, 60",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI, 77",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI,6",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
"VIA FRATELLI MAZZOCCHI,60",Via Fratelli Mazzocchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8655441,12.6479042
VIA FRATELLI POGGINI 40,Via Fratelli Poggini,40,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8591337,12.6040948
VIA FRATELLI POGGINI 49,Via Fratelli Poggini,49,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8591388,12.6044801
VIA FRATELLI POGGINI 52,Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
VIA FRATELLI POGGINI 59,Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
"VIA FRATELLI POGGINI, 40",Via Fratelli Poggini,40,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8591337,12.6040948
"VIA FRATELLI POGGINI, 41",Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
"VIA FRATELLI POGGINI, 53",Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
"VIA FRATELLI POGGINI, 59",Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
"VIA FRATELLI POGGINI, 64",Via Fratelli Poggini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8585597,12.6057804
"VIA FRATELLI POGGINI,42",Via Fratelli Poggini,42,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8590839,12.6042395
VIA FRATTAMAGGIORE 44,Via Frattamaggiore,empty,Acqua Vergine,Roma,Roma Capitale,Lazio,00115,41.8934164,12.6326828
"VIA FRAZZAN? N 25, INTERNO 2",Via Frazzanò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8628791,12.705162
"VIA FRAZZANO' ,18",Via Frazzanò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8628791,12.705162
VIA FRAZZANO' 25,Via Condrò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8651687,12.7033858
VIA FRAZZANO' 6,Via Frazzanò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8628791,12.705162
VIA FRAZZANO' N 25,Via Frazzanò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8628791,12.705162
"VIA FRAZZANO', 18",Via Frazzanò,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8628791,12.705162
VIA FRISA,Via Frisa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8955271,12.6897254
VIA FRISA 42,Via Frisa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8955271,12.6897254
"VIA FRISA, 6",Via Frisa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8955271,12.6897254
VIA FRONDAROLA 14,Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
VIA FRONDAROLA 22,Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
VIA FRONDAROLA 35,Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
VIA FRONDAROLA 40,Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
VIA FRONDAROLA 63,Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
"VIA FRONDAROLA,45",Via Frondarola,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9097234,12.71031
VIA FRONTONE 130,Via Frontone,empty,San Vittorino,Roma,Roma Capitale,Lazio,00011,41.9053493,12.7347601
VIA FRONTONE 194,Via Frontone,empty,San Vittorino,Roma,Roma Capitale,Lazio,00011,41.9053493,12.7347601
VIA FRONTONE 32,Via Frontone,empty,San Vittorino,Roma,Roma Capitale,Lazio,00011,41.9053493,12.7347601
VIA FRONTONE 65,Via Frontone,empty,San Vittorino,Roma,Roma Capitale,Lazio,00011,41.9053493,12.7347601
"VIA FRONTONE, 16",Via Frontone,empty,San Vittorino,Roma,Roma Capitale,Lazio,00011,41.9053493,12.7347601
